title,house_type,house_address,rent_fee,image,owner_id
Tockus erythrorhyncus,blue,404,21595,http://dummyimage.com/175x100.png/5fa2dd/ffffff,50
Diomedea irrorata,blue,052,13368,http://dummyimage.com/148x100.png/cc0000/ffffff,75
Laniaurius atrococcineus,green,011,23879,http://dummyimage.com/147x100.png/cc0000/ffffff,68
Plegadis falcinellus,blue,5,16021,http://dummyimage.com/202x100.png/ff4444/ffffff,29
Anas bahamensis,green,639,44242,http://dummyimage.com/197x100.png/cc0000/ffffff,82
Ovibos moschatus,white,8382,44716,http://dummyimage.com/247x100.png/dddddd/000000,3
Streptopelia senegalensis,green,6531,88069,http://dummyimage.com/121x100.png/dddddd/000000,8
Felis chaus,blue,60245,20779,http://dummyimage.com/236x100.png/cc0000/ffffff,72
Sagittarius serpentarius,green,2313,18416,http://dummyimage.com/206x100.png/5fa2dd/ffffff,12
Coendou prehensilis,blue,55911,18049,http://dummyimage.com/186x100.png/dddddd/000000,9
Geococcyx californianus,blue,6049,38164,http://dummyimage.com/155x100.png/ff4444/ffffff,80
Mazama gouazoubira,green,07,79351,http://dummyimage.com/153x100.png/dddddd/000000,51
Felis silvestris lybica,green,623,37928,http://dummyimage.com/166x100.png/dddddd/000000,86
Corythornis cristata,red,3258,37137,http://dummyimage.com/215x100.png/5fa2dd/ffffff,74
Vulpes cinereoargenteus,green,71737,45687,http://dummyimage.com/230x100.png/cc0000/ffffff,26
Alligator mississippiensis,red,86564,92934,http://dummyimage.com/133x100.png/ff4444/ffffff,90
Propithecus verreauxi,white,54,38633,http://dummyimage.com/210x100.png/cc0000/ffffff,94
Tockus flavirostris,blue,5868,45399,http://dummyimage.com/207x100.png/ff4444/ffffff,33
Mungos mungo,green,60387,30975,http://dummyimage.com/218x100.png/5fa2dd/ffffff,20
Mycteria ibis,green,27752,46717,http://dummyimage.com/129x100.png/dddddd/000000,55
Cacatua tenuirostris,green,2105,56082,http://dummyimage.com/124x100.png/cc0000/ffffff,96
Leprocaulinus vipera,white,5275,28383,http://dummyimage.com/166x100.png/dddddd/000000,71
Pelecans onocratalus,green,03138,68292,http://dummyimage.com/233x100.png/cc0000/ffffff,74
Meleagris gallopavo,green,73355,46426,http://dummyimage.com/105x100.png/dddddd/000000,27
Cochlearius cochlearius,blue,70081,58819,http://dummyimage.com/214x100.png/cc0000/ffffff,73
Ornithorhynchus anatinus,red,293,73807,http://dummyimage.com/198x100.png/5fa2dd/ffffff,68
Phalacrocorax carbo,blue,77983,53533,http://dummyimage.com/121x100.png/dddddd/000000,11
Boa constrictor mexicana,green,9849,14376,http://dummyimage.com/222x100.png/dddddd/000000,97
Hippotragus equinus,green,1,30351,http://dummyimage.com/124x100.png/dddddd/000000,30
Ramphastos tucanus,red,2,41694,http://dummyimage.com/206x100.png/ff4444/ffffff,48
Toxostoma curvirostre,blue,7572,26047,http://dummyimage.com/107x100.png/5fa2dd/ffffff,84
Tringa glareola,green,97,94644,http://dummyimage.com/166x100.png/cc0000/ffffff,94
Lophoaetus occipitalis,green,60821,65043,http://dummyimage.com/109x100.png/cc0000/ffffff,50
Mycteria leucocephala,green,80455,76550,http://dummyimage.com/235x100.png/dddddd/000000,39
Morelia spilotes variegata,green,167,73057,http://dummyimage.com/230x100.png/5fa2dd/ffffff,75
Lamprotornis chalybaeus,green,67,81417,http://dummyimage.com/181x100.png/cc0000/ffffff,7
Phalaropus lobatus,green,9,32489,http://dummyimage.com/234x100.png/ff4444/ffffff,77
Odocoileus hemionus,green,950,44078,http://dummyimage.com/234x100.png/ff4444/ffffff,86
Ratufa indica,blue,3,23759,http://dummyimage.com/152x100.png/dddddd/000000,51
Bison bison,blue,077,74121,http://dummyimage.com/238x100.png/dddddd/000000,70
Actophilornis africanus,green,203,97796,http://dummyimage.com/212x100.png/dddddd/000000,88
Felis chaus,green,35818,26356,http://dummyimage.com/227x100.png/ff4444/ffffff,16
Buteo regalis,red,62544,24970,http://dummyimage.com/133x100.png/dddddd/000000,42
Terrapene carolina,green,78,41426,http://dummyimage.com/146x100.png/dddddd/000000,87
Carduelis uropygialis,white,36,82462,http://dummyimage.com/171x100.png/ff4444/ffffff,16
Isoodon obesulus,green,8208,46347,http://dummyimage.com/247x100.png/cc0000/ffffff,1
Ramphastos tucanus,green,9,55646,http://dummyimage.com/153x100.png/5fa2dd/ffffff,33
Ardea golieth,red,29418,56744,http://dummyimage.com/218x100.png/ff4444/ffffff,43
Sterna paradisaea,red,4906,21158,http://dummyimage.com/176x100.png/cc0000/ffffff,89
Macropus fuliginosus,green,1632,54549,http://dummyimage.com/117x100.png/ff4444/ffffff,35
Macropus agilis,green,7,75131,http://dummyimage.com/187x100.png/dddddd/000000,79
Phalaropus fulicarius,blue,7,99301,http://dummyimage.com/196x100.png/dddddd/000000,50
Cynictis penicillata,blue,9004,50725,http://dummyimage.com/209x100.png/dddddd/000000,1
Estrilda erythronotos,green,8235,23261,http://dummyimage.com/188x100.png/ff4444/ffffff,80
Antilocapra americana,blue,8614,52921,http://dummyimage.com/110x100.png/cc0000/ffffff,72
Vulpes cinereoargenteus,green,468,56360,http://dummyimage.com/203x100.png/cc0000/ffffff,27
Sylvicapra grimma,green,49817,63415,http://dummyimage.com/130x100.png/5fa2dd/ffffff,50
Sula dactylatra,white,13035,90728,http://dummyimage.com/164x100.png/cc0000/ffffff,3
Coluber constrictor,blue,60,53350,http://dummyimage.com/156x100.png/cc0000/ffffff,61
Lorythaixoides concolor,green,96945,98223,http://dummyimage.com/161x100.png/dddddd/000000,31
Gyps bengalensis,green,4,83395,http://dummyimage.com/222x100.png/5fa2dd/ffffff,50
Hymenolaimus malacorhynchus,blue,956,92498,http://dummyimage.com/247x100.png/5fa2dd/ffffff,4
Tadorna tadorna,blue,9,40653,http://dummyimage.com/224x100.png/dddddd/000000,37
Pelecanus occidentalis,white,8422,94445,http://dummyimage.com/225x100.png/5fa2dd/ffffff,70
Corvus albicollis,blue,162,72332,http://dummyimage.com/245x100.png/5fa2dd/ffffff,3
Felis chaus,green,78,55211,http://dummyimage.com/193x100.png/ff4444/ffffff,25
Anastomus oscitans,blue,19146,33339,http://dummyimage.com/196x100.png/cc0000/ffffff,49
Haliaeetus leucoryphus,white,5,50976,http://dummyimage.com/170x100.png/ff4444/ffffff,98
Francolinus coqui,red,7,78522,http://dummyimage.com/135x100.png/dddddd/000000,92
Laniarius ferrugineus,red,2,11804,http://dummyimage.com/185x100.png/ff4444/ffffff,68
Gazella granti,red,1,79628,http://dummyimage.com/191x100.png/cc0000/ffffff,19
Otaria flavescens,green,97095,30248,http://dummyimage.com/193x100.png/cc0000/ffffff,34
Columba palumbus,red,9,91295,http://dummyimage.com/180x100.png/5fa2dd/ffffff,24
Uraeginthus granatina,green,0268,50681,http://dummyimage.com/124x100.png/dddddd/000000,28
Spermophilus parryii,white,70,41068,http://dummyimage.com/112x100.png/cc0000/ffffff,91
Acrantophis madagascariensis,blue,8,45807,http://dummyimage.com/109x100.png/dddddd/000000,50
Speothos vanaticus,blue,21932,48532,http://dummyimage.com/126x100.png/5fa2dd/ffffff,86
Microcebus murinus,blue,47387,85351,http://dummyimage.com/178x100.png/5fa2dd/ffffff,65
Psophia viridis,red,18,24947,http://dummyimage.com/154x100.png/ff4444/ffffff,42
Cervus duvauceli,red,3,68994,http://dummyimage.com/240x100.png/ff4444/ffffff,21
Phalaropus fulicarius,green,764,68355,http://dummyimage.com/148x100.png/ff4444/ffffff,9
Podargus strigoides,green,9,53239,http://dummyimage.com/176x100.png/5fa2dd/ffffff,50
Corythornis cristata,white,9,95039,http://dummyimage.com/184x100.png/ff4444/ffffff,85
Streptopelia senegalensis,red,16842,87838,http://dummyimage.com/187x100.png/cc0000/ffffff,29
Oncorhynchus nerka,green,949,17668,http://dummyimage.com/152x100.png/dddddd/000000,66
Alouatta seniculus,green,1,66709,http://dummyimage.com/127x100.png/ff4444/ffffff,67
Ursus arctos,green,2140,32228,http://dummyimage.com/130x100.png/ff4444/ffffff,12
Ephippiorhynchus mycteria,green,7,13061,http://dummyimage.com/104x100.png/ff4444/ffffff,75
Ninox superciliaris,green,0658,76104,http://dummyimage.com/132x100.png/dddddd/000000,94
Ardea cinerea,green,2204,20970,http://dummyimage.com/107x100.png/dddddd/000000,74
Felis chaus,green,3585,77885,http://dummyimage.com/130x100.png/dddddd/000000,100
Sula dactylatra,green,28,68556,http://dummyimage.com/224x100.png/cc0000/ffffff,3
Phalacrocorax niger,red,235,17683,http://dummyimage.com/247x100.png/5fa2dd/ffffff,64
Carphophis sp.,green,2,15209,http://dummyimage.com/158x100.png/ff4444/ffffff,84
Ramphastos tucanus,blue,6,25220,http://dummyimage.com/209x100.png/cc0000/ffffff,80
Hymenolaimus malacorhynchus,red,872,91596,http://dummyimage.com/128x100.png/cc0000/ffffff,12
Pavo cristatus,red,04,80329,http://dummyimage.com/137x100.png/cc0000/ffffff,63
Bison bison,white,9126,84630,http://dummyimage.com/210x100.png/cc0000/ffffff,1
Microcebus murinus,green,4,17879,http://dummyimage.com/210x100.png/cc0000/ffffff,99
Chlamydosaurus kingii,blue,026,57000,http://dummyimage.com/110x100.png/5fa2dd/ffffff,34
Dipodomys deserti,green,93,48190,http://dummyimage.com/120x100.png/ff4444/ffffff,70
Varanus salvator,green,28,59336,http://dummyimage.com/193x100.png/ff4444/ffffff,39
Diceros bicornis,blue,5,42629,http://dummyimage.com/191x100.png/cc0000/ffffff,13
Aonyx capensis,red,10199,97793,http://dummyimage.com/202x100.png/cc0000/ffffff,74
Myiarchus tuberculifer,red,0,58808,http://dummyimage.com/218x100.png/5fa2dd/ffffff,65
Chelodina longicollis,white,5,54913,http://dummyimage.com/159x100.png/ff4444/ffffff,75
Meleagris gallopavo,red,31,96617,http://dummyimage.com/132x100.png/cc0000/ffffff,11
Stenella coeruleoalba,white,07,56321,http://dummyimage.com/245x100.png/cc0000/ffffff,6
Suricata suricatta,blue,18,99637,http://dummyimage.com/109x100.png/ff4444/ffffff,61
Francolinus coqui,blue,88,52712,http://dummyimage.com/221x100.png/dddddd/000000,33
Tayassu pecari,green,903,82242,http://dummyimage.com/120x100.png/cc0000/ffffff,23
Castor canadensis,blue,4948,97047,http://dummyimage.com/240x100.png/dddddd/000000,62
Ciconia episcopus,green,5934,43389,http://dummyimage.com/152x100.png/5fa2dd/ffffff,83
Cordylus giganteus,blue,1204,79788,http://dummyimage.com/170x100.png/5fa2dd/ffffff,92
Isoodon obesulus,blue,0,99381,http://dummyimage.com/209x100.png/ff4444/ffffff,27
Diomedea irrorata,blue,8175,75200,http://dummyimage.com/154x100.png/cc0000/ffffff,61
Hystrix indica,blue,9,53767,http://dummyimage.com/162x100.png/5fa2dd/ffffff,84
Bucorvus leadbeateri,green,57863,77692,http://dummyimage.com/112x100.png/cc0000/ffffff,68
Colaptes campestroides,red,5,58915,http://dummyimage.com/214x100.png/dddddd/000000,15
unavailable,blue,839,95487,http://dummyimage.com/132x100.png/5fa2dd/ffffff,100
Vulpes vulpes,green,5964,18779,http://dummyimage.com/172x100.png/dddddd/000000,83
Agkistrodon piscivorus,green,51997,32043,http://dummyimage.com/126x100.png/dddddd/000000,19
Ara macao,green,462,48646,http://dummyimage.com/211x100.png/ff4444/ffffff,14
Agkistrodon piscivorus,green,18427,87921,http://dummyimage.com/165x100.png/5fa2dd/ffffff,67
Gorilla gorilla,red,57,58087,http://dummyimage.com/119x100.png/5fa2dd/ffffff,32
Eolophus roseicapillus,red,7280,74444,http://dummyimage.com/190x100.png/ff4444/ffffff,22
Fratercula corniculata,blue,46,56581,http://dummyimage.com/240x100.png/5fa2dd/ffffff,62
Alligator mississippiensis,red,315,95126,http://dummyimage.com/101x100.png/5fa2dd/ffffff,58
Lamprotornis sp.,green,890,26644,http://dummyimage.com/114x100.png/dddddd/000000,94
Dasypus septemcincus,white,61,28136,http://dummyimage.com/141x100.png/dddddd/000000,79
Coendou prehensilis,red,43,80495,http://dummyimage.com/165x100.png/cc0000/ffffff,32
Felis yagouaroundi,green,42827,41854,http://dummyimage.com/111x100.png/cc0000/ffffff,64
Eira barbata,green,57,13068,http://dummyimage.com/165x100.png/dddddd/000000,36
Damaliscus lunatus,white,74,46261,http://dummyimage.com/209x100.png/dddddd/000000,58
Corythornis cristata,green,52,27932,http://dummyimage.com/232x100.png/5fa2dd/ffffff,90
Paradoxurus hermaphroditus,blue,1,15039,http://dummyimage.com/208x100.png/ff4444/ffffff,33
Bucephala clangula,red,84,94538,http://dummyimage.com/192x100.png/cc0000/ffffff,26
Macropus robustus,blue,9,65897,http://dummyimage.com/200x100.png/5fa2dd/ffffff,91
Leptoptilos crumeniferus,green,9,97346,http://dummyimage.com/103x100.png/5fa2dd/ffffff,91
Haliaetus leucogaster,blue,67,84345,http://dummyimage.com/134x100.png/cc0000/ffffff,88
Bucorvus leadbeateri,blue,5801,46316,http://dummyimage.com/159x100.png/5fa2dd/ffffff,27
Paraxerus cepapi,red,98984,52140,http://dummyimage.com/103x100.png/ff4444/ffffff,68
Macaca radiata,green,0,73691,http://dummyimage.com/240x100.png/dddddd/000000,76
Macaca mulatta,green,0667,20589,http://dummyimage.com/176x100.png/cc0000/ffffff,32
Graspus graspus,white,728,76304,http://dummyimage.com/228x100.png/dddddd/000000,26
Merops bullockoides,blue,71828,19373,http://dummyimage.com/157x100.png/5fa2dd/ffffff,30
Limnocorax flavirostra,blue,143,38190,http://dummyimage.com/183x100.png/dddddd/000000,56
Pseudalopex gymnocercus,red,4318,77035,http://dummyimage.com/146x100.png/5fa2dd/ffffff,79
Dendrocitta vagabunda,blue,91,20507,http://dummyimage.com/133x100.png/5fa2dd/ffffff,40
Phalaropus fulicarius,blue,66235,21723,http://dummyimage.com/233x100.png/ff4444/ffffff,74
Eubalaena australis,green,81,17150,http://dummyimage.com/216x100.png/ff4444/ffffff,14
Plegadis ridgwayi,green,9,72825,http://dummyimage.com/227x100.png/cc0000/ffffff,66
Anser caerulescens,blue,25133,31345,http://dummyimage.com/211x100.png/5fa2dd/ffffff,15
Anas punctata,green,5,16698,http://dummyimage.com/110x100.png/cc0000/ffffff,18
Vulpes chama,blue,193,99172,http://dummyimage.com/249x100.png/cc0000/ffffff,93
Pelecanus conspicillatus,red,1637,98412,http://dummyimage.com/113x100.png/dddddd/000000,51
Phalacrocorax brasilianus,green,24143,75561,http://dummyimage.com/120x100.png/dddddd/000000,70
Odocoilenaus virginianus,white,928,62174,http://dummyimage.com/138x100.png/5fa2dd/ffffff,81
Ara chloroptera,green,63,76986,http://dummyimage.com/161x100.png/cc0000/ffffff,8
Fulica cristata,red,2,34533,http://dummyimage.com/161x100.png/ff4444/ffffff,55
Sylvicapra grimma,green,016,11017,http://dummyimage.com/114x100.png/cc0000/ffffff,4
Pandon haliaetus,blue,9502,88894,http://dummyimage.com/101x100.png/cc0000/ffffff,63
Sciurus vulgaris,red,2,29358,http://dummyimage.com/179x100.png/ff4444/ffffff,58
Equus burchelli,green,52521,86823,http://dummyimage.com/220x100.png/5fa2dd/ffffff,75
Damaliscus lunatus,blue,29476,48999,http://dummyimage.com/129x100.png/5fa2dd/ffffff,55
Francolinus coqui,green,15131,98707,http://dummyimage.com/224x100.png/dddddd/000000,6
Potos flavus,white,44,87119,http://dummyimage.com/137x100.png/5fa2dd/ffffff,46
Phalacrocorax carbo,green,3,41649,http://dummyimage.com/170x100.png/5fa2dd/ffffff,20
Milvus migrans,green,70,66162,http://dummyimage.com/124x100.png/cc0000/ffffff,74
Larus dominicanus,white,87,86800,http://dummyimage.com/134x100.png/5fa2dd/ffffff,94
Iguana iguana,white,796,17699,http://dummyimage.com/108x100.png/cc0000/ffffff,6
Paradoxurus hermaphroditus,red,8,72240,http://dummyimage.com/157x100.png/cc0000/ffffff,53
Macropus eugenii,red,2,56755,http://dummyimage.com/194x100.png/cc0000/ffffff,77
Pan troglodytes,white,34597,60253,http://dummyimage.com/202x100.png/ff4444/ffffff,79
Lophoaetus occipitalis,red,66,35724,http://dummyimage.com/105x100.png/5fa2dd/ffffff,99
unavailable,red,392,75285,http://dummyimage.com/121x100.png/5fa2dd/ffffff,28
Butorides striatus,green,35621,37225,http://dummyimage.com/138x100.png/5fa2dd/ffffff,51
Cynomys ludovicianus,green,3214,74804,http://dummyimage.com/206x100.png/dddddd/000000,68
Anthropoides paradisea,red,487,29181,http://dummyimage.com/179x100.png/5fa2dd/ffffff,92
Ardea cinerea,blue,56148,89168,http://dummyimage.com/226x100.png/dddddd/000000,57
Castor canadensis,red,168,78442,http://dummyimage.com/216x100.png/dddddd/000000,98
Ourebia ourebi,green,2388,57006,http://dummyimage.com/222x100.png/5fa2dd/ffffff,2
Kobus defassa,red,921,54651,http://dummyimage.com/142x100.png/dddddd/000000,78
Ara ararauna,red,5616,79508,http://dummyimage.com/153x100.png/ff4444/ffffff,47
Stercorarius longicausus,blue,9604,40129,http://dummyimage.com/149x100.png/dddddd/000000,4
Gazella granti,green,357,27634,http://dummyimage.com/145x100.png/5fa2dd/ffffff,85
Sciurus vulgaris,blue,2431,26025,http://dummyimage.com/172x100.png/cc0000/ffffff,92
Echimys chrysurus,green,8,56805,http://dummyimage.com/128x100.png/dddddd/000000,67
unavailable,red,6661,66383,http://dummyimage.com/161x100.png/dddddd/000000,51
Cervus duvauceli,green,707,48549,http://dummyimage.com/180x100.png/dddddd/000000,88
Procyon cancrivorus,blue,07212,87334,http://dummyimage.com/161x100.png/ff4444/ffffff,16
Gyps bengalensis,green,828,27209,http://dummyimage.com/244x100.png/cc0000/ffffff,47
Sauromalus obesus,blue,6,41101,http://dummyimage.com/176x100.png/ff4444/ffffff,17
Antidorcas marsupialis,blue,5761,84028,http://dummyimage.com/152x100.png/ff4444/ffffff,64
Cynomys ludovicianus,red,3194,42673,http://dummyimage.com/133x100.png/ff4444/ffffff,90
Ursus arctos,white,1232,73547,http://dummyimage.com/212x100.png/5fa2dd/ffffff,2
Pelecans onocratalus,green,409,21736,http://dummyimage.com/174x100.png/cc0000/ffffff,4
Cervus unicolor,white,07,27182,http://dummyimage.com/100x100.png/cc0000/ffffff,7
Dicrurus adsimilis,green,2,93797,http://dummyimage.com/230x100.png/dddddd/000000,39
Dendrocitta vagabunda,blue,37,53553,http://dummyimage.com/104x100.png/5fa2dd/ffffff,85
unavailable,blue,61,74435,http://dummyimage.com/139x100.png/dddddd/000000,68
Lasiodora parahybana,green,53651,69145,http://dummyimage.com/230x100.png/ff4444/ffffff,53
Chamaelo sp.,white,0,49357,http://dummyimage.com/208x100.png/ff4444/ffffff,1
Aegypius occipitalis,blue,66786,37532,http://dummyimage.com/138x100.png/cc0000/ffffff,22
Larus dominicanus,green,7,17765,http://dummyimage.com/193x100.png/5fa2dd/ffffff,11
Tadorna tadorna,blue,50,84095,http://dummyimage.com/166x100.png/dddddd/000000,7
Dendrohyrax brucel,green,85,84367,http://dummyimage.com/199x100.png/ff4444/ffffff,4
Libellula quadrimaculata,blue,886,97468,http://dummyimage.com/193x100.png/cc0000/ffffff,12
Cacatua tenuirostris,blue,4,48951,http://dummyimage.com/225x100.png/cc0000/ffffff,99
Colobus guerza,blue,78089,56500,http://dummyimage.com/243x100.png/dddddd/000000,91
Lamprotornis nitens,red,973,38307,http://dummyimage.com/216x100.png/dddddd/000000,47
Phylurus milli,blue,605,53539,http://dummyimage.com/146x100.png/ff4444/ffffff,41
Streptopelia decipiens,red,42,55705,http://dummyimage.com/173x100.png/ff4444/ffffff,15
Sarkidornis melanotos,green,28056,33707,http://dummyimage.com/180x100.png/5fa2dd/ffffff,83
Phascogale calura,green,71387,64270,http://dummyimage.com/106x100.png/5fa2dd/ffffff,4
Graspus graspus,red,18006,72953,http://dummyimage.com/106x100.png/dddddd/000000,64
Pytilia melba,green,3,36101,http://dummyimage.com/105x100.png/5fa2dd/ffffff,96
Hyaena brunnea,green,6,41952,http://dummyimage.com/233x100.png/dddddd/000000,21
Acrobates pygmaeus,blue,35,55251,http://dummyimage.com/187x100.png/5fa2dd/ffffff,46
Ninox superciliaris,red,4,38683,http://dummyimage.com/101x100.png/5fa2dd/ffffff,8
Spilogale gracilis,red,52724,69451,http://dummyimage.com/141x100.png/dddddd/000000,24
Bubo virginianus,green,04,34754,http://dummyimage.com/239x100.png/ff4444/ffffff,15
Sciurus vulgaris,green,8,30611,http://dummyimage.com/161x100.png/dddddd/000000,100
Eubalaena australis,blue,9181,24611,http://dummyimage.com/169x100.png/ff4444/ffffff,68
Lemur catta,blue,05537,40549,http://dummyimage.com/138x100.png/ff4444/ffffff,99
Pseudocheirus peregrinus,green,86,64152,http://dummyimage.com/161x100.png/cc0000/ffffff,35
unavailable,green,881,41351,http://dummyimage.com/122x100.png/dddddd/000000,50
Phascogale calura,red,630,49318,http://dummyimage.com/168x100.png/5fa2dd/ffffff,55
Macropus rufogriseus,white,52041,19626,http://dummyimage.com/106x100.png/5fa2dd/ffffff,61
Cervus canadensis,white,8468,33613,http://dummyimage.com/111x100.png/cc0000/ffffff,91
Pseudalopex gymnocercus,green,924,63686,http://dummyimage.com/135x100.png/ff4444/ffffff,52
Loxodonta africana,green,47382,35569,http://dummyimage.com/214x100.png/cc0000/ffffff,96
Falco peregrinus,green,71832,63466,http://dummyimage.com/215x100.png/cc0000/ffffff,74
Varanus sp.,green,542,27179,http://dummyimage.com/147x100.png/ff4444/ffffff,23
Neotis denhami,red,13,22406,http://dummyimage.com/159x100.png/cc0000/ffffff,36
Coluber constrictor,green,36,19007,http://dummyimage.com/190x100.png/5fa2dd/ffffff,95
unavailable,red,32107,42090,http://dummyimage.com/226x100.png/dddddd/000000,93
Panthera leo persica,green,6,62339,http://dummyimage.com/183x100.png/ff4444/ffffff,95
Kobus leche robertsi,red,821,73205,http://dummyimage.com/158x100.png/ff4444/ffffff,7
Genetta genetta,green,0546,22529,http://dummyimage.com/174x100.png/cc0000/ffffff,50
Damaliscus lunatus,white,17306,43951,http://dummyimage.com/115x100.png/ff4444/ffffff,99
unavailable,blue,3,13409,http://dummyimage.com/149x100.png/cc0000/ffffff,20
Ardea cinerea,white,491,47417,http://dummyimage.com/111x100.png/5fa2dd/ffffff,19
Sylvicapra grimma,blue,828,97621,http://dummyimage.com/152x100.png/dddddd/000000,64
Tockus flavirostris,red,8,30106,http://dummyimage.com/215x100.png/dddddd/000000,80
Dicrurus adsimilis,green,42,74358,http://dummyimage.com/152x100.png/cc0000/ffffff,75
Alopex lagopus,blue,9,25606,http://dummyimage.com/223x100.png/ff4444/ffffff,83
Uraeginthus bengalus,blue,85,43632,http://dummyimage.com/133x100.png/cc0000/ffffff,83
Anser caerulescens,green,022,65106,http://dummyimage.com/184x100.png/ff4444/ffffff,6
Bassariscus astutus,red,9035,66154,http://dummyimage.com/109x100.png/5fa2dd/ffffff,81
Paraxerus cepapi,blue,238,23021,http://dummyimage.com/245x100.png/cc0000/ffffff,20
Anas bahamensis,blue,08526,24425,http://dummyimage.com/209x100.png/cc0000/ffffff,48
Ramphastos tucanus,blue,587,41955,http://dummyimage.com/210x100.png/cc0000/ffffff,10
unavailable,green,1,21022,http://dummyimage.com/105x100.png/ff4444/ffffff,15
unavailable,green,8635,56177,http://dummyimage.com/136x100.png/dddddd/000000,55
Lamprotornis superbus,green,2,51210,http://dummyimage.com/226x100.png/ff4444/ffffff,16
Phascogale tapoatafa,green,68,48043,http://dummyimage.com/117x100.png/5fa2dd/ffffff,61
Paroaria gularis,red,77113,17890,http://dummyimage.com/229x100.png/cc0000/ffffff,37
Chlamydosaurus kingii,white,757,67884,http://dummyimage.com/186x100.png/ff4444/ffffff,22
Limnocorax flavirostra,blue,16,56957,http://dummyimage.com/237x100.png/5fa2dd/ffffff,10
Oryx gazella callotis,red,4,15944,http://dummyimage.com/146x100.png/ff4444/ffffff,84
Semnopithecus entellus,white,381,71250,http://dummyimage.com/234x100.png/ff4444/ffffff,68
Eutamias minimus,red,42825,90137,http://dummyimage.com/113x100.png/5fa2dd/ffffff,77
Naja haje,white,78,76211,http://dummyimage.com/129x100.png/ff4444/ffffff,16
Felis silvestris lybica,green,02445,43937,http://dummyimage.com/101x100.png/5fa2dd/ffffff,13
Gabianus pacificus,green,6246,83744,http://dummyimage.com/154x100.png/dddddd/000000,3
Anas punctata,green,7,71889,http://dummyimage.com/122x100.png/ff4444/ffffff,58
Pteropus rufus,green,5,34981,http://dummyimage.com/175x100.png/ff4444/ffffff,74
Crotalus cerastes,blue,95222,93078,http://dummyimage.com/217x100.png/cc0000/ffffff,24
Hippotragus niger,blue,606,14634,http://dummyimage.com/124x100.png/dddddd/000000,56
Eira barbata,blue,4111,36343,http://dummyimage.com/224x100.png/ff4444/ffffff,35
Meleagris gallopavo,green,02969,58259,http://dummyimage.com/166x100.png/dddddd/000000,87
Bos taurus,green,656,29141,http://dummyimage.com/142x100.png/cc0000/ffffff,88
Diceros bicornis,red,773,11018,http://dummyimage.com/112x100.png/dddddd/000000,29
Bassariscus astutus,red,67,15943,http://dummyimage.com/106x100.png/ff4444/ffffff,33
Anas bahamensis,white,9,14468,http://dummyimage.com/144x100.png/cc0000/ffffff,76
Zenaida galapagoensis,green,52561,75749,http://dummyimage.com/139x100.png/ff4444/ffffff,97
Butorides striatus,green,4,96752,http://dummyimage.com/188x100.png/dddddd/000000,21
Procyon cancrivorus,white,032,61934,http://dummyimage.com/166x100.png/cc0000/ffffff,66
Castor canadensis,blue,993,95912,http://dummyimage.com/145x100.png/dddddd/000000,11
Cordylus giganteus,white,463,88291,http://dummyimage.com/249x100.png/dddddd/000000,97
Leprocaulinus vipera,green,3170,94827,http://dummyimage.com/175x100.png/5fa2dd/ffffff,2
Castor fiber,red,078,98813,http://dummyimage.com/150x100.png/dddddd/000000,8
Xerus sp.,white,4,90367,http://dummyimage.com/214x100.png/5fa2dd/ffffff,29
Odocoileus hemionus,green,4789,56253,http://dummyimage.com/139x100.png/5fa2dd/ffffff,26
Bassariscus astutus,blue,96860,71022,http://dummyimage.com/110x100.png/cc0000/ffffff,36
unavailable,blue,79,68697,http://dummyimage.com/168x100.png/5fa2dd/ffffff,57
Streptopelia senegalensis,blue,854,48001,http://dummyimage.com/158x100.png/cc0000/ffffff,100
Procyon cancrivorus,green,944,56845,http://dummyimage.com/204x100.png/dddddd/000000,33
Ciconia ciconia,white,2,26643,http://dummyimage.com/179x100.png/dddddd/000000,89
Physignathus cocincinus,green,99239,62344,http://dummyimage.com/117x100.png/cc0000/ffffff,41
Phoenicopterus ruber,green,21114,62943,http://dummyimage.com/215x100.png/5fa2dd/ffffff,35
Zalophus californicus,green,7,48254,http://dummyimage.com/156x100.png/ff4444/ffffff,52
Francolinus coqui,blue,88738,69942,http://dummyimage.com/146x100.png/ff4444/ffffff,99
Macaca mulatta,green,0,70261,http://dummyimage.com/172x100.png/ff4444/ffffff,59
Aegypius occipitalis,green,0967,32768,http://dummyimage.com/201x100.png/cc0000/ffffff,49
Colobus guerza,white,02,80968,http://dummyimage.com/239x100.png/cc0000/ffffff,28
Calyptorhynchus magnificus,green,5,18220,http://dummyimage.com/167x100.png/5fa2dd/ffffff,69
Francolinus swainsonii,green,5550,44701,http://dummyimage.com/128x100.png/dddddd/000000,49
Laniarius ferrugineus,white,13,71151,http://dummyimage.com/219x100.png/5fa2dd/ffffff,98
Crax sp.,red,5855,31652,http://dummyimage.com/158x100.png/cc0000/ffffff,84
Lutra canadensis,green,3657,50589,http://dummyimage.com/184x100.png/ff4444/ffffff,27
Graspus graspus,red,34385,14487,http://dummyimage.com/172x100.png/ff4444/ffffff,54
Elephas maximus bengalensis,green,464,89262,http://dummyimage.com/168x100.png/5fa2dd/ffffff,84
Pseudocheirus peregrinus,blue,24,97203,http://dummyimage.com/138x100.png/ff4444/ffffff,41
